628,1.0
629,2.0
630,1.0
631,3.0
632,3.0
633,2.0
634,3.0
635,2.0
636,2.0
637,1.0
638,1.0
639,2.0
640,1.0
641,1.0
642,1.0
643,2.0
644,3.0
645,1.0
646,2.0
647,2.0
648,3.0
649,1.0
650,2.0
651,1.0
652,0.0
653,3.0
654,2.0
655,1.0
656,2.0
657,2.0
658,2.0
659,0.0
660,3.0
661,0.0
662,4.0
663,4.0
664,0.0
665,2.0
666,2.0
667,2.0
668,2.0
669,0.0
670,3.0
671,2.0
672,0.0
673,2.0
674,0.0
675,0.0
676,2.0
677,0.0
678,1.0
679,4.0
680,0.0
681,0.0
682,4.0
683,1.0
684,4.0
685,0.0
686,0.0
687,1.0
688,0.0
689,0.0
690,4.0
691,2.0
692,4.0
693,1.0
694,4.0
695,4.0
696,0.0
697,0.0
698,3.0
699,2.0
700,0.0
701,0.0
702,4.0
703,1.0
704,0.0
705,2.0
706,0.0
707,0.0
708,4.0
709,4.0
710,2.0
711,2.0
712,2.0
713,0.0
714,3.0
715,4.0
716,0.0
717,1.0
718,2.0
719,4.0
720,3.0
721,2.0
722,0.0
723,0.0
724,2.0
725,2.0
726,2.0
727,2.0
728,1.0
729,1.0
730,2.0
731,2.0
732,1.0
733,2.0
734,4.0
735,4.0
736,4.0
737,4.0
738,2.0
739,2.0
740,2.0
741,2.0
742,3.0
743,0.0
744,4.0
745,3.0
746,0.0
747,4.0
748,1.0
749,1.0
750,3.0
751,1.0
752,3.0
753,1.0
754,1.0
755,2.0
756,2.0
757,3.0
758,4.0
759,2.0
760,1.0
761,0.0
762,2.0
763,3.0
764,2.0
765,0.0
766,0.0
767,0.0
768,1.0
769,0.0
770,4.0
771,1.0
772,0.0
773,1.0
774,0.0
775,2.0
776,4.0
777,0.0
778,2.0
779,1.0
780,4.0
781,2.0
782,3.0
783,3.0
784,1.0
785,4.0
786,2.0
787,3.0
788,1.0
789,4.0
790,2.0
791,3.0
792,4.0
793,0.0
794,0.0
795,2.0
796,4.0
797,3.0
798,2.0
799,1.0
800,1.0
801,4.0
802,4.0
803,1.0
804,2.0
805,2.0
806,3.0
807,3.0
808,0.0
809,3.0
810,2.0
811,1.0
812,4.0
813,2.0
814,2.0
815,4.0
816,3.0
817,4.0
818,4.0
819,0.0
820,3.0
821,1.0
822,4.0
823,1.0
824,2.0
825,0.0
826,3.0
827,0.0
828,3.0
829,3.0
830,3.0
831,0.0
832,2.0
833,3.0
834,2.0
835,2.0
836,3.0
837,4.0
838,4.0
839,1.0
840,4.0
841,2.0
842,1.0
843,2.0
844,1.0
845,3.0
846,1.0
847,1.0
848,1.0
849,1.0
850,3.0
851,2.0
852,1.0
853,2.0
854,3.0
855,4.0
856,3.0
857,2.0
858,2.0
859,3.0
860,0.0
861,2.0
862,1.0
863,2.0
864,2.0
865,2.0
866,3.0
867,2.0
868,4.0
869,3.0
870,2.0
871,3.0
872,2.0
873,2.0
874,3.0
875,2.0
876,3.0
877,3.0
878,1.0
879,3.0
880,2.0
881,4.0
882,2.0
883,1.0
884,1.0
885,3.0
886,2.0
887,2.0
888,3.0
889,2.0
890,1.0
891,1.0
892,4.0
893,2.0
894,2.0
895,2.0
896,2.0
897,2.0
898,2.0
899,2.0
900,3.0
901,2.0
902,2.0
903,1.0
904,2.0
905,3.0
906,3.0
907,3.0
908,3.0
909,2.0
910,2.0
911,2.0
912,3.0
913,2.0
914,2.0
915,3.0
916,2.0
917,2.0
918,1.0
919,2.0
920,3.0
921,2.0
922,2.0
923,0.0
924,1.0
925,3.0
926,3.0
927,2.0
928,3.0
